filename,title,jcamp-dx,data type,class,origin,owner,date,names,molform,source reference,$nist id,$nist source,$nist image,spectrometer/data system,state,sampling procedure,resolution,data processing,xunits,yunits,xfactor,yfactor,deltax,firstx,lastx,firsty,maxx,minx,maxy,miny,npoints,xydata,end,x_min,x_max,y_min,y_max,path length,mp,bp,instrument parameters,xlabel,ylabel,cas name,cas registry no,$nist doc file,instrument resolution,ir source,aperture,beamsplitter,detector,scanner speed,phase correction,interferogram zerofill,spectral interval after zerofilling,spectral range,apodization,folding limits,number of interferograms averaged per single channel spectrum,$spectra version,$uncertainty in y,sample description,pressure,temperature,$nist psd file,external diffuse reflectance accessory,detector (dia. det. port in sphere),sphere diameter,acquisition mode,coadded scans,phase resolution,zerofilling,spectral resolution,wavenumber accuracy,apodization function,low pass filter,switch gain on
C17937687_IR_0.jdx,DIPHENYLDIVINYLSILANE,4.24,INFRARED SPECTRUM,COBLENTZ,"PENINSULAR CHEMRESEARCH, INC., GAINESVILLE, FLORIDA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",diphenyl(divinyl)silane,C16 H16 Si,COBLENTZ NO. 4921,,COBLENTZ,cob4921,BECKMAN IR-4 (HYBRID PRISM-GRATING),SOLID (BETWEEN SALTS),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.005,2.03,15.01,0.967,15.01,2.03,0.973,0.149,2597,(X++(Y..Y)),,2.03,15.01,0.149,0.973,,,,,,,,17937-68-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17940635_IR_0.jdx,"2,4,6,8,10-PENTAETHYL-2,4,6,8,10-PENTAMETHYLCYCLOPENTASILOXANE",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CORNING CORP.,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1964/12/05,"2,4,6,8,10-pentaethyl-2,4,6,8,10-pentamethyl-1,3,5,7,9,2,4,6,8,10-pentaoxapentasilecane",C15 H40 O5 Si5,COBLENTZ NO. 6237,,COBLENTZ,cob6237,PERKIN-ELMER 521 (GRATING),"SOLUTION (5% IN CCl4 FOR 3800-1300, 2% IN CS2 FOR 1300-600, AND 5% IN CCl4 FOR 600-250 CM^-^1) VS. SOLVENT",TRANSMISSION,2,DIGITIZED BY NIST FROM HARD COPY (FROM TWO SEGMENTS),1/CM,TRANSMITTANCE,1.0,1,0.922192,222.939,3803.81,0.802,3803.81,222.939,0.893,0.05,3884,(X++(Y..Y)),,222.939,3803.81,0.05,0.893,"0.011 CM, 0.011 CM, AND 0.021 CM",,288 C,"FILTERS AT 3150, 2500, 2000, 1150, 700, 410. GRATING CHANGES: 2000, 630 CM^-^1",,,,17940-63-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1795159_IR_0.jdx,Octylcyclohexane,4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 14 H 28,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,1.04e-05,4.0,550.0,3846.0,0.003432,3846,550,0.104,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.10400000000000001,,,,,,,,1795-15-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1795160_IR_0.jdx,Decylcyclohexane,4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 16 H 32,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,1.38e-05,4.0,550.0,3846.0,2.8e-05,3846,550,0.138,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.138,,,,,,,,1795-16-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1795171_IR_0.jdx,Dodecylcyclohexane,4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 18 H 36,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,1.02e-05,4.0,550.0,3846.0,0.000265,3846,550,0.102,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.10200000000000001,,,,,,,,1795-17-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1795217_IR_0.jdx,Decylcyclopentane,4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 15 H 30,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,7.3e-06,4.0,550.0,3846.0,0.000124,3846,550,0.073,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.07300000000000001,,,,,,,,1795-21-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1795262_IR_0.jdx,"cis,cis,trans-1,3,5-trimethylcyclohexane",4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 9 H 18,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,1e-06,4.0,550.0,3846.0,0.000563,3846,550,0.01,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.01,,,,,,,,1795-26-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1795273_IR_0.jdx,"cis,cis-1,3,5-Trimethylcyclohexane",4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 9 H 18,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,2.6e-06,4.0,550.0,3846.0,3.9e-05,3846,550,0.026,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.026000000000000002,,,,,,,,1795-27-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1795966_IR_0.jdx,"DL-Phenylalanine, ethyl ester",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 11 H 15 N O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,8.9163e-05,4.0,450.0,3966.0,0.030048,3966,450,0.89163,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.89163,,,,,,,,1795-96-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17962208_IR_0.jdx,Triallylethoxysilane,4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COBLENTZ SOC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1965/10/29,triallyl(ethoxy)silane ethyl triallylsilyl ether,C11 H20 O Si,COBLENTZ NO. 9179,,COBLENTZ,cob9179,DOW KBr FOREPRISM-GRATING,LIQUID (NEAT),TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,455,3800,0.6354,3800,455,0.8557,0.0595,3346,(X++(Y..Y)),,455.0,3800.0,0.0595,0.8557,,,,"BLAZED AT 3.5, 12.0, 20.0 MICRON AND CHANGED AT 5.0, 7.5, 14.9 MICRON",Wavenumbers (cm-1),% Transmission,,17962-20-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17964771_IR_0.jdx,"Silane, chloroethylmethylphenyl-",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CORNING CORP.,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1966/10/24,chloro(ethyl)methyl(phenyl)silane,C9 H13 Cl Si,COBLENTZ NO. 6205,,COBLENTZ,cob6205,PERKIN-ELMER 521 (GRATING),"SOLUTION (10% CCl4 FOR 3800-1300, 2% CS2 FOR 1300-650, AND 10% CCl4 FOR 650-260) VS SOLVENT",,2,,1/CM,TRANSMITTANCE,1.0,1,,260,3820,0.7483,3820,260,0.9202,0.0684,3561,(X++(Y..Y)),,260.0,3820.0,0.0684,0.9202,"0.012 CM, 0.011 CM, AND 0.011 CM",,,"FILTERS AT 3150, 2500, 2000, 1150, 700, 410. GRATING CHANGES: 2000, 630",,,,17964-77-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17972008_IR_0.jdx,"Benzylidenimine, 2,4-dichloro-N-methyl-,",4.24,INFRARED SPECTRUM,COBLENTZ,ABBOTT LABORATORIES,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1960/03/09,"N-[(Z)-(2,4-dichlorophenyl)methylidene]-N-[(Z)-methyl]amine N-[(Z)-(2,4-dichlorophenyl)methylidene]methanamine Benzylidenimine, o,p-dichloro-N-methyl-,",C8 H7 Cl2 N,COBLENTZ NO. 6132,,COBLENTZ,cob6132,PERKIN-ELMER 21 (GRATING),SOLUTION (7% CHCl3 FOR 2.5-15 MICRON) VS SOLVENT,,2,,1/CM,TRANSMITTANCE,1.0,1,,647,4000,0.7648,4000,647,0.9054,0.145,3354,(X++(Y..Y)),,647.0,4000.0,0.145,0.9054,0.01 CM,,,FILTER AT ABOUT 10 MICRONS,,,,17972-00-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17972086_IR_0.jdx,N-METHYL-o-CHLOROBENZYLIDENIMINE,4.24,INFRARED SPECTRUM,COBLENTZ,ABBOTT LABORATORIES - WASHBURN,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",N-[(E)-(2-chlorophenyl)methylidene]-N-[(E)-methyl]amine N-[(E)-(2-chlorophenyl)methylidene]methanamine,C8 H8 Cl N,COBLENTZ NO. 3400,,COBLENTZ,cob3400,PERKIN-ELMER,,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY (FROM TWO SEGMENTS),MICROMETERS,TRANSMITTANCE,1.0,1,0.006614,2.063,15.0397,0.893,15.0397,2.063,0.902,0.126,1963,(X++(Y..Y)),,2.063,15.0397,0.126,0.902,CAPILLARY,,,,,,,17972-08-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17972100_IR_0.jdx,"Benzylidenimine, p-isopropyl-N-methyl-,",4.24,INFRARED SPECTRUM,COBLENTZ III,ABBOTT LABORATORIES,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1960/03/15,N-[(E)-(4-isopropylphenyl)methylidene]-N-[(E)-methyl]amine N-[(E)-(4-isopropylphenyl)methylidene]methanamine,C11 H15 N,COBLENTZ NO. 5349,,COBLENTZ,cob5349,PERKIN-ELMER 21 (GRATING),LIQUID (NEAT),,2,,1/CM,TRANSMITTANCE,1.0,1,,647,4000,0.6251,4000,647,0.8861,0.1032,3354,(X++(Y..Y)),,647.0,4000.0,0.1032,0.8861,CAPILLARY,,,FILTER AT ABOUT 10 MICRONS,,,,17972-10-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17976806_IR_0.jdx,"Heptanenitrile, 7-hydroxy-",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 7 H 13 N O,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,4.2679e-05,4.0,450.0,3966.0,0.023986,3966,450,0.42679,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.42679,,,,,,,,17976-80-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17976806_IR_1.jdx,"Heptanenitrile, 7-hydroxy-",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1965/08/18,7-hydroxyheptanenitrile,C7 H13 N O,COBLENTZ NO. 8192,,COBLENTZ,cob8192,DOW KBr FOREPRISM-GRATING,LIQUID (NEAT),TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH II) FROM HARD COPY,1/CM,TRANSMITTANCE,1.0,1,,457,3784,0.6754,3784,457,0.9222,0.0872,3328,(X++(Y..Y)),,457.0,3784.0,0.0872,0.9222,CAPILLARY,,139 C AT 8 mmHg,"BLAZED AT 3.5, 12.0, 20.0 MICRON AND CHANGED AT 5.0, 7.5, 14.9 MICRON",,,,17976-80-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1797746_IR_0.jdx,"Benzeneacetic acid, 2-propenyl ester",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 11 H 12 O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,5.972e-05,4.0,450.0,3966.0,0.0,3966,450,0.5972,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.5972,,,,,,,,1797-74-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1798067_IR_0.jdx,4-Iodophenylacetic acid,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 8 H 7 I O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.929,549.8,4000.8,2.333,4000.75,549.766,0.044413,0,1790,(X++(Y..Y)),,549.766,4000.8,0.0,0.044413,,,,,,,,1798-06-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C17988317_IR_0.jdx,"Silane, tris(allyloxy)vinyl-",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1965/10/29,tris(allyloxy)(vinyl)silane,C11 H18 O3 Si,COBLENTZ NO. 7567,,COBLENTZ,cob7567,BECKMAN IR-9 (GRATING),"SOLUTION (8% CCl4 FOR 3800-1330, 8% CS2 FOR 1330-400 CM^-^1)",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,3796,404,0.9068,3796,404,0.9333,0,3393,(X++(Y..Y)),,404.0,3796.0,0.0,0.9333,"0.011 CM, 0.011 CM",,,"ORDER CHANGES: 670, 1200, 2000 CM^-^1",,,,17988-31-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C179897893_IR_0.jdx,5-Bromo-2-fluorobenzonitrile,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 7 H 3 Br F N,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.929,549.8,4000.8,0.365154,4000.75,549.766,0.155712,0,1790,(X++(Y..Y)),,549.766,4000.8,0.0,0.155712,,,,,,,,179897-89-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C179897906_IR_0.jdx,"1-Chloro-2,6-dibromo-4-fluorobenzene",4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 6 H 2 Br 2 Cl F,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.929,549.8,4000.8,0.76842,4000.75,549.766,0.186166,0,1790,(X++(Y..Y)),,549.766,4000.8,0.0,0.186166,,,,,,,,179897-90-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18002794_IR_0.jdx,"1,1-DIPHENYLSILACYCLOHEXANE",4.24,INFRARED SPECTRUM,COBLENTZ,"PENINSULAR CHEMRESEARCH, INC., GAINESVILLE, FLORIDA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970","1,1-diphenylsilinane",C17 H20 Si,COBLENTZ NO. 4917,,COBLENTZ,cob4917,BECKMAN IR-4 (HYBRID PRISM-GRATING),SOLID (BETWEEN SALTS),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.004996,2.03,15.024,0.912,15.024,2.03,0.968,0.061,2602,(X++(Y..Y)),,2.03,15.024,0.061,0.968,,,,,,,,18002-79-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1801101_IR_0.jdx,3-Trifluoromethylbenzamide,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 8 H 6 F 3 N O,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92934,549.9,3999.5,2.96,3999.53,549.863,0.10705,0,1789,(X++(Y..Y)),,549.863,3999.5,0.0,0.10705,,,,,,,,1801-10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18017737_IR_0.jdx,10-Phenyldecanoic acid,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 16 H 24 O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,3.59,4000.7,549.759,0.03762,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.03762,,,,,,,,18017-73-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18023331_IR_0.jdx,"SILANE, (TRIISOPROPYLOXY)VINYL-",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COBLENTZ SOC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1965/10/29,triisopropoxy(vinyl)silane,C11 H24 O3 Si,COBLENTZ NO. 06547,,COBLENTZ,cob6547,BECKMAN IR-9 (GRATING),"SOLUTION (5% CCl4 FOR 3800-1330, 5% CS2 FOR 1330-400)",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,403,3800,0.1051,3800,403,0.9111,0.0104,3398,(X++(Y..Y)),,403.0,3800.0,0.0104,0.9111,"0.011 CM, 0.011 CM",,179 C,"ORDER CHANGES: 670, 1200, 2000 CM^-^1",Wavenumbers (cm-1),% Transmission,,18023-33-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18030610_IR_0.jdx,p-XENYLTRICHLOROSILANE,4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CORNING CORP.,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1964/11/25,"4-(trichlorosilyl)-1,1'-biphenyl",C12 H9 Cl3 Si,COBLENTZ NO. 5537,,COBLENTZ,cob5537,PERKIN-ELMER 521 (GRATING),"SOLUTION (6% IN CCl4 FOR 3800-1260, 2% IN CS2 FOR 1260-630, AND 6% IN CCl4 FOR 630-250 CM^-^1)",TRANSMISSION,2,DIGITIZED BY NIST FROM HARD COPY (FROM TWO SEGMENTS),1/CM,TRANSMITTANCE,1.0,1,0.937319,232.22,3783.72,0.846,3783.72,232.22,0.919903,0.181001,3790,(X++(Y..Y)),,232.22,3783.72,0.181,0.9199,"0.011 CM, 0.011 CM, AND 0.021 CM",,325 C,"FILTERS AT 3150, 2500, 2000, 1150, 700, 410. GRATING CHANGES: 2000, 630 CM^-^1",,,,18030-61-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18036812_IR_0.jdx,(p-TRIMETHYLSILOXY)TRIMETHYLSILYL BENZENE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",trimethyl(4-[(trimethylsilyl)oxy]phenyl)silane trimethylsilyl 4-(trimethylsilyl)phenyl ether,C12 H22 O Si2,COBLENTZ NO. 3327,,COBLENTZ,cob3327,"Not specified, most likely a prism, grating, or hybrid spectrometer.",LIQUID,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006806,2.007,15.9794,0.984,15.9794,2.007,0.984,0.022,2054,(X++(Y..Y)),,2.007,15.9794,0.022,0.984,0.003 CM,,,,,,,18036-81-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18036823_IR_0.jdx,(m-TRIMETHYLSILOXY)-TRIMETHYLSILYL BENZENE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",trimethyl(3-[(trimethylsilyl)oxy]phenyl)silane trimethylsilyl 3-(trimethylsilyl)phenyl ether,C12 H22 O Si2,COBLENTZ NO. 3325,,COBLENTZ,cob3325,"Not specified, most likely a prism, grating, or hybrid spectrometer.",LIQUID,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006806,2.027,16.0004,0.969,16.0004,2.027,0.969,0.036,2054,(X++(Y..Y)),,2.027,16.0004,0.036,0.969,0.003 CM,,,,,,,18036-82-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18039582_IR_0.jdx,"3Beta,17Beta-DIACETOXY-5Alpha-ANDROSTAN-16-YLIDENACETIC ACID",4.24,INFRARED SPECTRUM,COBLENTZ,ABBOTT LABORATORIES,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1964/06/17,"(2E)-[3,17-bis(acetyloxy)androstan-16-ylidene]ethanoic acid",C25 H36 O6,COBLENTZ NO. 5249,,COBLENTZ,cob5249,PERKIN-ELMER 421 (GRATING),SOLUTION 7% (CHCl3 FOR 2.5-12.5 microns),,2,,1/CM,TRANSMITTANCE,1.0,1,,679,3900,0.9789,3900,679,0.9806,0.0627,3222,(X++(Y..Y)),,679.0,3900.0,0.0627,0.9806,0.01 CM,214-215 C,,GRATING CHANGE AT 1999 CM^-^,,,,18039-58-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18052909_IR_0.jdx,2-PHENYLDIMETHYLSILYL-3-METHYL PYRAZINE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",2-[dimethyl(phenyl)silyl]-3-methylpyrazine,C13 H16 N2 Si,COBLENTZ NO. 2784,,COBLENTZ,cob2784,"Not specified, most likely a prism, grating, or hybrid spectrometer.",LIQUID,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006645,2.053,16.007,0.965,16.007,2.053,0.985,0.026,2101,(X++(Y..Y)),,2.053,16.007,0.026,0.985,0.0015 CM,,,,,,,18052-90-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1805329_IR_0.jdx,"3,4-Dichlorobenzyl alcohol",4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 7 H 6 Cl 2 O,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92934,549.9,3999.5,0.8144,3999.53,549.863,0.010022,0,1789,(X++(Y..Y)),,549.863,3999.5,0.0,0.010022,,,,,,,,1805-32-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18055704_IR_0.jdx,"1,3-BIS(P-TOLYL)1,1,3,3-TETRAMETHYL DISILOXANE",4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970","bis[dimethyl(4-methylphenyl)silyl] ether 1,1,3,3-tetramethyl-1,3-bis(4-methylphenyl)disiloxane",C18 H26 O Si2,COBLENTZ NO. 2690,,COBLENTZ,cob2690,"Not specified, most likely a prism, grating, or hybrid spectrometer.",LIQUID,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006629,2.027,16.0067,1.006,16.0067,2.027,1.008,0.021,2110,(X++(Y..Y)),,2.027,16.0067,0.021,1.008,0.003 CM,,145-155 C AT 2-3 mmHg,,,,,18055-70-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18060770_IR_0.jdx,ISOPROPYL CROTONATE,4.24,INFRARED SPECTRUM,COBLENTZ,"TENNESSEE EASTMAN COMPANY, RESEARCH LABORATORIES",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1960,isopropyl (2E)-2-butenoate,C7 H12 O2,COBLENTZ NO. 787,,COBLENTZ,cob787,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006886,2.09,16.0324,0.946,16.0324,2.09,0.967,0.12,2026,(X++(Y..Y)),,2.09,16.0324,0.12,0.967,SMEAR,,,,,,,18060-77-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1806297_IR_0.jdx,"2,2'-Biphenol",4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 12 H 10 O 2,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,2.3e-06,4.0,550.0,3846.0,0.000918,3846,550,0.023,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.023,,,,,,,,1806-29-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
